customer_ID,plan,predicted
10001868,2013001,2013001
10001870,1113123,1113123
10001871,1022021,1022021
10001872,1033003,1033003
10001873,1033011,1033011
10001874,1013002,1013022
10001876,0012002,0012002
10001878,0013003,0013003
10001879,1033012,1033012
10001881,1023122,1123112
10001882,1133021,1133021
10001884,1011011,1011011
10001886,1123124,1123122
10001893,0022101,0123102
10001894,1013023,2012033
10001896,1022012,1022012
10001897,1022124,1022124
10001898,1033012,1033012
10001901,2112121,2122124
10001902,1143124,1143124
10001904,1012023,2033023
10001905,1012002,1012002
10001906,0011122,1011122
10001907,1133111,1133111
10001908,1133012,1133012
10001909,2123033,2123033
10001910,2012031,2012031
10001913,1143113,1143113
10001914,1032124,1022123
10001915,1122114,1122114
10001916,1122021,1122021
10001918,1033124,1033124
10001919,0112002,0112002
10001920,1123021,1123021
10001921,0111022,0111022
10001922,0033002,0033002
10001923,1122111,1122111
10001927,1133121,1133121
10001928,1013002,0011022
10001929,0013002,0013002
10001931,1022022,1022022
10001933,1033013,1033013
10001935,1032013,1032013
10001936,1133124,1133124
10001937,2132104,2132104
10001940,1122121,1122121
10001942,0143003,0143003
10001943,1043023,1043023
10001944,0011002,0011002
10001945,0111002,0111002
10001946,1013001,1113121
10001948,0023002,0023002
10001949,1012012,1012012
10001951,1133113,1143103
10001953,1133023,1133023
10001955,1122124,1122124
10001958,2133114,2133114
10001960,1133022,1133022
10001962,1021012,1021012
10001963,1033012,1033012
10001965,1033111,1033111
10001967,1033112,1033112
10001968,1123121,1123121
10001969,1122111,1122111
10001970,0033003,0033003
10001972,1023112,1023113
10001973,0011002,0011002
10001975,1123123,1123123
10001976,1033012,1033012
10001977,2133113,2133113
10001978,1023113,1023113
10001979,1011102,1011102
10001980,0033004,0033004
10001981,1033022,2033002
10001982,1113023,1113023
10001983,0013032,2013031
10001984,1111112,1111112
10001985,1021001,0021001
10001986,2012034,2012034
10001987,1113121,2112131
10001988,0123002,0123002
10001989,1013123,1013123
10001991,2133113,2133113
10001992,2133113,2133113
10001994,2033023,1011021
10001998,0033002,0033002
10002000,1133114,1133114
10002002,1133002,1133002
10002003,1133102,2133102
10002004,1133113,1133113
10002005,0132002,0132002
10002006,1113023,1113023
10002007,1133023,1133023
10002008,1113123,1143112
10002009,1143122,1143122
10002011,2033022,2033022
10002012,1023001,1033001
10002014,1133113,1133113
10002015,1033012,1033013
10002016,1022024,1022024
10002019,0111002,0111002
10002024,2013032,2013032
10002028,1111122,1111122
10002029,1113122,1112112
10002030,1133121,1133121
10002032,2133133,2133133
10002033,0143103,0143103
10002034,0013003,0013003
10002036,1113113,1113113
10002037,1122114,1122114
10002040,1033023,1033023
10002041,1043112,1043112
10002042,2133104,2133104
10002043,1123023,1123023
10002045,1033111,1033111
10002048,2133113,2133113
10002050,2013031,2013031
10002051,1032131,1122111
10002053,0033022,0033022
10002055,1122121,1122121
10002058,1122112,1122112
10002059,1122123,1122123
10002061,0012023,0012023
10002063,1023022,1023022
10002064,2033033,2033033
10002065,1111032,2111132
10002066,1143102,1143102
10002067,1033101,1033101
10002068,1133002,1133002
10002069,1133121,1133121
10002070,0033002,0033002
10002071,2122113,2122113
10002072,2043122,2043122
10002074,1133103,1133103
10002076,1112123,1112123
10002078,1032023,1032023
10002079,2023023,2023023
10002080,0022003,0022003
10002082,1033101,1033101
10002084,2033032,2013031
10002085,1033112,1033112
10002087,1122121,1122121
10002088,0112001,0112001
10002089,1013022,1013022
10002091,0013022,0013022
10002096,2033002,2033002
10002100,1031123,1033123
10002102,1012001,2022022
10002105,1033122,1033102
10002107,1033113,1033113
10002109,1133102,1133102
10002110,1123123,1123123
10002112,1133124,1133124
10002113,0013002,0013002
10002114,1133102,1133102
10002115,0133003,0133003
10002116,0013001,0013001
10002117,1112121,1112121
10002118,1113121,1113121
10002120,2143114,2143114
10002123,1022022,1022022
10002124,1133123,1133123
10002125,2111033,2011033
10002127,1112021,1112021
10002131,2033123,2033123
10002133,2133021,2133021
10002134,1023024,1023024
10002135,1133112,1133112
10002137,1033022,1033022
10002141,1033002,1033002
10002142,0111002,0111002
10002143,1011022,1011022
10002145,1033022,1133123
10002150,2032034,2032034
10002154,1123123,2123122
10002155,1133114,1133114
10002156,2013033,2013033
10002157,1033001,1033001
10002160,2133133,2133133
10002162,1133113,2143113
10002164,1133121,1133121
10002165,1112102,1132112
10002166,2011021,2033021
10002167,0023003,0023003
10002168,1111022,1111022
10002170,0013002,0013002
10002171,0022023,0013023
10002173,1122121,1122121
10002174,1033013,1011011
10002175,1133123,1133123
10002176,2043102,2043102
10002179,1012123,1012123
10002181,0022001,0022001
10002182,1043022,1043022
10002183,1133124,1133124
10002184,2033032,2033032
10002185,1033011,1033011
10002186,1033101,1033101
10002190,2111031,2111031
10002191,1111121,1111121
10002192,0023001,0023001
10002193,1033002,1033002
10002195,2111134,2111134
10002196,0022002,0022002
10002197,0143002,0143002
10002198,1133114,1133114
10002199,1021111,1021111
10002200,1013123,1013123
10002203,1133123,1133123
10002206,1033012,1033012
10002207,1133032,1133022
10002208,2111001,2011002
10002209,0033001,0033001
10002212,1123012,1123012
10002215,1113023,1111121
10002216,2033002,2033002
10002217,1033113,1033113
10002218,1023002,1023002
10002219,1113101,1112113
10002220,1032012,1022022
10002221,1122122,1122122
10002222,1033022,1033022
10002224,1143113,1143113
10002225,1033013,1033013
10002227,0022002,0022002
10002228,1111122,1111122
10002231,0013003,0013003
10002234,2033013,2033013
10002235,1133113,1133113
10002236,1132113,1132113
10002237,0011002,0011002
10002241,1133102,1133102
10002245,2033033,2033033
10002246,1113112,1113112
10002250,1112113,1132113
10002251,1133022,1133102
10002253,1033102,1032102
10002254,1113121,1111121
10002255,1143124,1143124
10002258,0133013,0133013
10002261,1023012,1023012
10002263,0113002,0113002
10002265,1112123,1112123
10002266,1012123,1012123
10002267,0113002,0113002
10002269,1023123,1023123
10002270,1033013,1033013
10002271,1133124,1133124
10002273,2133121,2133121
10002274,1133102,1133102
10002279,1043113,1043113
10002281,1133103,1133103
10002282,1133121,1133121
10002283,1033002,1033002
10002285,1143102,1143102
10002286,1122112,1122112
10002287,1133113,1133113
10002289,1133103,1133103
10002291,0133003,0133003
10002293,2123102,2123102
10002294,1043104,1043104
10002295,1122122,1122122
10002298,1033013,1033013
10002302,1033102,1033102
10002303,0011002,0011002
10002305,1133124,1133124
10002306,1033003,1033003
10002307,2023032,2023032
10002309,1033012,1033012
10002310,1111022,1111022
10002312,2012001,2012001
10002313,1133113,1133113
10002314,1133132,1133122
10002315,1123002,1122102
10002317,0012003,0012003
10002319,0023002,0023002
10002320,2133113,2133113
10002321,1033013,1033013
10002322,2143023,2143023
10002324,1033022,1033022
10002325,2033101,2033101
10002326,2033113,2033113
10002327,0023003,0023003
10002330,1133113,1133113
10002331,1133111,1133111
10002332,0123013,0113003
10002333,1133022,1133022
10002334,0022002,0022002
10002335,1133011,1133011
10002337,2133133,2133133
10002338,0112001,0112001
10002340,1033013,1033013
10002341,1133112,1133112
10002342,1122124,1122124
10002344,0023003,0023003
10002345,0033001,0023021
10002347,1033113,1033113
10002348,2133112,2133133
10002349,1112113,1112113
10002350,0023001,0023001
10002354,1113021,2013001
10002355,0033001,0033001
10002356,0112003,0112003
10002359,1033101,1033101
10002361,2133121,2133121
10002364,1133001,1133001
10002365,2122111,1112114
10002368,1113124,1113124
10002369,1113123,1113123
10002371,1133111,1133111
10002372,1013124,1013124
10002373,1043013,1043013
10002374,1013021,1113021
10002375,1112114,1112114
10002376,1122121,1122121
10002377,1033123,1033123
10002378,0111002,0111002
10002379,1011104,1011104
10002381,1113012,1113012
10002385,1033021,1111021
10002388,0013003,0013003
10002389,2143133,2143133
10002391,0133002,0133002
10002395,1123011,1123011
10002396,2033002,2033002
10002398,1033023,1033023
10002399,1133013,1133013
10002404,1012011,1012011
10002405,1123013,1123013
10002406,2023032,2023032
10002407,1043021,1013124
10002410,1122112,1122112
10002411,1022022,1022022
10002412,0112002,0112002
10002414,1033114,1033114
10002415,0033002,0033002
10002416,2012031,2012031
10002417,1143011,1143011
10002419,0113002,0113002
10002424,0011002,0011002
10002425,1133122,1133122
10002426,1043012,1022022
10002427,2143113,2143113
10002428,0013002,0013002
10002429,1133102,1133102
10002430,1112111,0011011
10002432,1133113,1133113
10002434,1113122,1113122
10002435,1043024,1043024
10002440,1133002,1112122
10002441,1133002,1133002
10002442,1133114,1133114
10002444,1112023,1112023
10002446,1112112,1112112
10002447,1022023,1022023
10002448,0111003,0111003
10002449,0022004,0022004
10002450,1123022,1123022
10002451,1133022,1122022
10002452,1133121,2033123
10002454,1022002,0012002
10002455,1033022,1033022
10002456,1022024,1022024
10002458,2122014,2122014
10002461,2013023,2013023
10002462,2133102,2133102
10002464,1133111,1133111
10002466,2111122,2111122
10002467,1122122,1122122
10002468,1143113,1133113
10002469,1033122,1033022
10002470,1112012,1022012
10002471,0023001,0023001
10002472,1012012,1012012
10002473,1111121,1111121
10002475,1023123,1023123
10002476,1113013,1113013
10002478,1022122,1022122
10002479,1123113,1123113
10002480,2133123,1123122
10002481,1043023,1043023
10002482,1113023,1113023
10002483,1123003,1123023
10002485,1112122,1112122
10002488,1133021,1133021
10002491,1133024,1133024
10002492,2133131,2133131
10002493,0022023,0022023
10002497,1113114,1011014
10002499,2043103,2043103
10002500,0122011,0122001
10002502,0113001,0113001
10002503,1143013,1143013
10002506,1132011,1132011
10002507,0012002,0012002
10002510,1033013,1033013
10002511,0112003,0011001
10002513,1133122,1133122
10002514,1033021,1033021
10002516,1133003,1133114
10002521,1033102,1033102
10002523,0011002,0022002
10002526,1033113,1033113
10002530,0011001,0011001
10002532,2123113,2123113
10002533,1123012,1022022
10002534,2033024,2033024
10002535,0132003,0132003
10002538,2033114,2013102
10002540,1012021,1012021
10002543,1133113,1133113
10002544,1022022,1022022
10002546,1033122,1033122
10002549,1111012,1111012
10002550,0011002,0011002
10002551,1123124,1123124
10002552,2043022,2043022
10002553,1043122,1043122
10002555,1143123,1143123
10002556,2112121,1122121
10002557,0022022,0022022
10002558,1033004,1033002
10002559,1143113,1143113
10002560,2022011,2022011
10002561,0011002,0011002
10002562,0013001,0013001
10002563,1123113,1123113
10002564,2122131,2122131
10002565,1133112,1133112
10002566,1133123,1133123
10002568,1023002,1023001
10002569,1023003,1033003
10002570,1133004,1133004
10002573,1113121,1113121
10002575,1033002,1033002
10002576,1112123,1112123
10002578,1133112,1133113
10002579,1033012,1033012
10002584,2133103,2133103
10002585,1033002,1033001
10002586,1112123,1112123
10002588,1023023,1023023
10002589,1133122,1133122
10002591,1033113,1033113
10002592,1133123,1133123
10002593,1022022,1022022
10002594,2133102,2133102
10002600,1012122,1033101
10002604,1123121,1123121
10002605,1012022,1011021
10002606,1013013,1013013
10002609,1033113,1033113
10002612,1033112,1033112
10002613,1033021,1033021
10002614,1112113,1112113
10002615,1113113,1113113
10002620,0013001,0013001
10002621,1143022,1143022
10002622,0123003,0123003
10002624,0012002,0012002
10002625,0013001,0013001
10002626,1023013,1023113
10002627,1123112,1123112
10002629,1122112,1122112
10002630,1133113,1133113
10002632,1011022,1011022
10002633,1022102,1022102
10002636,1033113,1033113
10002637,2011022,2011022
10002638,1012121,1012121
10002639,0012003,0012003
10002641,1133111,1133111
10002642,1113123,1113123
10002644,1122111,1122111
10002645,0033022,0033002
10002647,1122121,1122121
10002649,1112123,1112123
10002650,1113123,1113123
10002651,1133121,1133121
10002656,1033024,1033024
10002657,2123101,2123101
10002658,0011002,0011002
10002660,1023013,1023013
10002661,1122123,1122123
10002662,1133112,1133102
10002663,1023013,1023013
10002665,0011001,0011001
10002666,1033124,1013121
10002667,1123022,1123023
10002668,1142102,1142102
10002669,1023022,1122012
10002670,1133121,1133121
10002672,1133013,1133013
10002673,1011022,1011022
10002675,1133122,1133122
10002676,2112132,2112132
10002678,0133002,0133002
10002679,1133123,1133123
10002680,1123113,1133124
10002681,1122021,1122021
10002683,0013002,0013002
10002684,1033102,1043112
10002685,0143004,0143004
10002688,1123112,1112112
10002691,1111022,1111022
10002692,2122131,2122131
10002696,1133111,1133111
10002698,1133122,1133122
10002700,1023114,1023114
10002703,0013002,0013003
10002705,1133124,1133124
10002706,1022121,1022121
10002707,2012023,2032021
10002709,0033001,0033001
10002710,2123123,2123123
10002711,1133123,1133123
10002712,0023002,0023002
10002713,1111113,1111113
10002714,2011102,2011102
10002716,1113122,1113123
10002717,1022021,1111112
10002718,0023002,0023002
10002721,1021021,1011021
10002722,1123121,1123121
10002724,1033023,1033023
10002725,1122121,1122121
10002726,1011022,1011022
10002727,1122111,1122111
10002728,1133123,1133123
10002729,1111021,1111021
10002730,0133003,0133003
10002731,1043002,1043002
10002732,2022032,2022032
10002735,1122022,1122022
10002736,1022023,1022023
10002737,0023001,0023001
10002738,1033022,1033022
10002739,1133121,1133121
10002740,1133122,1133122
10002741,1112123,1112123
10002743,2013032,2013032
10002746,0022012,0022012
10002747,0132003,0132003
10002748,0023001,0023001
10002749,1143113,2143124
10002750,1143123,1143123
10002751,1111022,1011122
10002752,1133102,1133102
10002753,0022002,0022002
10002757,2033124,2033124
10002758,1033123,1033123
10002759,1033123,1033123
10002760,0033023,0033023
10002761,2132124,2132124
10002763,1033001,1123101
10002766,0011021,0011021
10002767,0111001,0111001
10002768,1033102,1033102
10002770,0013002,0013002
10002778,1033121,1033121
10002779,1111123,1111123
10002780,1133021,1033123
10002781,1133103,1133103
10002782,1032122,1023022
10002783,1022023,1023023
10002784,1023114,1023111
10002785,1023121,1023121
10002787,1033031,2133133
10002788,1111102,1111102
10002792,1033113,1033113
10002794,1143023,1143023
10002795,2122132,2122132
10002797,1123112,1123112
10002798,2111101,2111131
10002800,1122113,1122113
10002802,1143114,1143114
10002805,0123002,0123002
10002807,0011002,0011002
10002808,1133123,1033113
10002809,0111022,0111022
10002810,1111101,1111101
10002811,0012003,0012003
10002813,1122121,1122121
10002814,2123034,2123034
10002818,1043111,1043111
10002821,2133123,2133123
10002822,0023003,1123023
10002823,1111112,1111112
10002826,1133103,1133103
10002829,1013022,1013022
10002830,1143123,1143123
10002831,1012023,1012023
10002832,1033021,1033021
10002833,1013022,1013022
10002834,0033002,0033002
10002835,2143104,2143104
10002836,1113121,1113121
10002837,2033021,2033021
10002839,0111002,0111002
10002840,1013123,1013123
10002841,1013113,2011122
10002844,0011002,0011002
10002849,2133102,2133102
10002851,2123123,2123123
10002852,0013003,0013003
10002853,1133121,1133121
10002854,0033002,0033002
10002856,1033002,1033002
10002857,1033023,1033013
10002858,1132022,1132022
10002860,0011002,0011002
10002861,1133113,1133113
10002865,0013002,0113002
10002869,2012033,2012033
10002870,2143123,2143123
10002871,0011001,0011001
10002875,0112002,0112002
10002876,2033133,1033121
10002877,1113122,1113122
10002880,1033113,1033113
10002882,1113022,1113022
10002884,0011002,0011002
10002887,1111123,1111123
10002888,1043011,1043011
10002890,1013023,1013023
10002891,1033012,1033012
10002892,1112121,1112121
10002894,0112002,0112002
10002895,1142013,1142013
10002896,0013002,0013002
10002897,1033102,1033102
10002898,1033113,1033113
10002900,1133101,1133101
10002901,1133023,1133102
10002902,1043103,1043103
