customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,age_average
10000576,1,0,3,6,3,0,3,6,2,0,3,3,0,0,3,670,23
10000577,1,1,9,5,0,0,3,6,0,0,1,2,0,2,3,626,22
10000578,1,1,2,4,1,0,1,7,1,1,3,3,0,1,3,654,58
10000580,1,0,8,9,0,0,1,4,2,0,1,1,0,3,2,704,42
10000581,1,1,8,6,4,0,2,1,0,1,2,2,0,0,1,589,51
10000583,1,0,9,3,4,0,1,4,1,0,2,3,0,2,1,660,20
10000585,1,1,15,4,1,0,3,1,0,0,2,3,0,0,2,638,53
10000586,2,0,20,4,0,1,1,15,0,0,1,1,0,0,2,592,27
10000587,1,1,1,5,0,0,3,15,2,0,3,3,1,1,3,651,66
10000589,2,1,4,7,3,1,4,7,1,1,4,3,1,0,4,690,48
10000590,2,1,14,5,4,1,2,11,1,1,2,2,1,1,1,627,74
10000593,1,0,5,5,0,0,1,0,2,0,1,1,0,3,3,652,25
10000594,1,1,8,6,1,0,3,1,1,1,3,2,0,2,1,593,58
10000596,1,1,13,7,1,0,3,5,1,1,3,3,1,2,3,620,74
10000598,1,0,8,7,4,0,3,2,1,1,3,3,1,2,3,586,58
10000600,2,0,12,6,3,0,3,4,0,0,1,2,0,0,2,619,33.5
10000601,1,0,8,6,0,0,1,15,1,0,1,3,0,2,3,615,35
10000603,2,1,16,5,0,1,3,2,0,0,3,3,0,0,2,554,52
10000608,3,1,15,6,1,1,3,15,1,1,2,3,1,0,4,688,47
10000609,1,0,11,5,0,0,2,2,0,0,1,2,0,0,2,666,21
10000611,1,0,7,5,4,0,3,8,1,0,3,3,0,2,2,620,24
10000614,1,0,24,3,0,0,1,2,0,1,1,2,0,0,1,592,30
10000615,2,0,3,6,4,0,3,11,2,0,3,3,0,1,3,664,36.5
10000616,2,1,1,7,4,1,4,5,1,0,3,3,1,0,4,619,45.5
10000618,1,0,5,6,0,0,3,15,1,0,3,3,1,0,1,621,47
10000619,1,0,4,5,0,0,1,0,1,1,1,3,1,2,1,679,24
10000622,1,1,1,6,4,0,1,2,2,0,1,1,0,3,3,682,51
10000624,1,0,1,7,4,0,4,5,1,0,4,3,0,1,2,697,28
10000628,1,0,9,4,1,0,2,15,2,0,2,2,0,1,2,609,58
10000630,1,0,17,5,0,0,3,5,0,0,3,3,0,0,1,560,20
10000631,1,0,8,7,4,0,2,7,2,1,2,2,1,0,3,704,45
10000633,1,0,17,4,3,0,3,1,0,1,1,1,0,0,2,661,18
10000636,2,1,9,5,0,1,3,15,2,1,3,3,1,2,1,619,47.5
10000637,1,0,13,3,3,0,3,12,0,0,1,2,0,2,3,579,33
10000639,1,0,13,4,0,0,1,4,0,0,1,1,0,0,1,620,30
10000640,1,0,13,5,0,0,1,1,0,0,1,1,0,0,1,639,29
10000643,1,0,5,5,3,0,4,3,1,0,3,2,0,2,1,569,37
10000644,1,1,8,7,0,0,3,15,1,0,3,3,1,2,1,603,48
10000647,1,1,9,7,0,0,1,2,2,1,1,1,1,2,1,648,60
10000648,2,1,13,8,4,1,3,10,1,1,3,3,1,0,2,698,43.5
10000649,1,0,16,3,0,0,1,1,0,1,1,1,0,0,1,616,65
10000650,1,1,2,5,4,0,2,15,1,1,2,2,1,1,2,658,45
10000655,1,1,15,5,0,0,3,3,0,0,1,1,0,1,3,551,44
10000658,1,0,12,5,4,0,4,5,0,1,4,3,0,1,3,577,58
10000660,1,1,4,5,3,0,3,5,2,0,3,3,0,0,2,682,22
10000663,2,1,7,6,0,1,1,9,1,1,1,3,0,1,2,649,38
10000664,1,1,1,4,0,0,3,7,1,1,3,3,1,2,3,627,52
10000666,1,1,4,7,2,0,1,2,2,0,2,3,0,0,2,672,38
10000668,1,1,2,6,3,0,3,2,2,0,1,3,0,3,3,721,34
10000669,2,1,17,7,0,0,1,15,0,0,1,1,0,0,3,601,26.5
10000670,1,1,11,7,1,0,3,6,1,0,3,3,0,2,3,623,71
10000671,2,0,8,7,0,0,1,1,0,0,2,2,0,0,1,639,38.5
10000673,1,0,14,5,0,0,1,2,2,1,2,3,1,2,1,630,63
10000674,1,0,1,5,2,0,3,3,1,1,3,3,1,2,2,656,25
10000675,1,0,2,5,1,0,3,1,2,0,3,3,0,3,2,648,75
10000676,1,0,12,6,4,0,3,5,1,0,1,3,1,1,4,703,56
10000677,1,1,2,6,2,0,2,15,1,1,2,3,1,2,3,626,55
10000680,1,0,6,7,0,0,3,2,1,1,3,3,1,1,2,662,27
10000682,1,1,13,5,0,0,1,6,0,1,1,2,0,0,1,581,38
10000683,1,1,10,6,0,0,1,3,2,1,1,1,0,2,2,659,53
10000685,1,1,6,6,2,0,2,11,1,1,2,2,0,2,3,608,41
10000686,1,0,3,6,3,0,3,7,1,0,3,3,0,1,3,662,22
10000687,1,1,12,6,4,0,3,1,1,0,2,2,0,2,1,604,26
10000689,1,0,4,4,0,0,4,5,1,1,2,3,1,2,1,699,46
10000690,1,0,2,4,0,0,1,2,2,1,1,1,1,3,1,652,52
10000691,1,0,11,6,3,0,3,0,0,0,3,3,0,0,2,580,24
10000692,1,1,3,7,3,1,4,4,1,0,4,3,1,1,2,624,70.5
10000693,1,1,15,5,0,1,2,6,0,1,2,3,0,0,3,590,63
10000694,2,1,8,4,2,1,2,0,0,0,1,1,0,0,1,641,36.5
10000695,1,0,16,4,0,0,3,8,0,0,1,1,0,0,2,578,41
10000697,1,0,1,4,1,0,1,3,1,0,3,3,1,2,3,666,38
10000699,2,1,5,6,2,1,3,4,1,0,3,3,0,1,3,650,70
10000700,1,0,7,5,4,0,3,1,1,1,3,3,1,1,2,630,30
10000701,1,0,7,7,2,0,4,1,2,1,2,3,1,1,3,671,22
10000702,1,1,6,5,3,0,3,15,1,0,3,2,1,1,2,586,70
10000703,1,0,6,7,4,0,3,7,0,1,3,3,0,0,2,557,58
10000704,1,1,19,3,0,0,2,1,0,0,2,2,0,0,2,622,69
10000706,1,1,13,5,1,0,3,15,0,1,3,3,0,2,2,578,56
10000708,1,1,2,5,0,0,1,6,1,1,1,1,1,1,1,642,33
10000709,1,0,8,6,1,0,3,15,1,0,3,2,0,1,3,642,62
10000710,1,1,13,5,1,0,2,15,1,0,2,3,1,1,4,584,66
10000712,1,1,8,8,4,0,4,6,1,0,4,3,0,0,2,637,43
10000715,1,0,10,8,3,0,2,3,1,1,2,2,1,2,1,723,20
10000716,1,1,2,4,4,0,2,6,2,1,2,3,1,2,3,643,41
10000719,1,1,13,5,3,0,2,1,1,1,3,3,0,2,3,691,21
10000720,3,0,8,6,1,1,3,15,1,0,3,3,1,0,2,689,37.5
10000721,1,0,15,3,3,0,2,0,0,0,1,1,0,0,3,633,22
10000722,1,1,1,5,3,0,3,15,1,1,3,3,1,1,2,711,40
10000724,1,0,6,4,3,0,4,5,1,1,4,3,1,0,2,647,24
10000725,1,1,7,5,3,0,3,4,2,1,1,3,1,2,3,644,61
10000726,1,0,8,6,0,0,1,1,2,0,1,1,0,3,1,658,25
10000727,1,0,10,5,3,0,1,13,1,0,1,1,1,2,3,620,40
10000729,2,1,3,5,0,1,4,9,1,0,4,3,0,2,3,576,65.5
10000731,1,1,14,5,0,0,3,5,1,0,3,3,1,2,2,660,44
10000732,1,1,8,6,0,0,2,7,2,1,2,3,1,3,2,628,33
10000733,1,0,7,6,0,0,2,5,1,1,2,3,1,2,2,658,20
10000734,3,1,2,7,4,1,4,11,1,0,4,3,1,2,3,606,49.5
10000735,1,1,7,6,0,0,3,1,1,0,2,3,0,1,2,640,23
10000736,1,1,9,7,4,0,3,2,1,1,3,3,1,2,2,667,41
10000739,1,1,2,5,4,0,3,3,2,0,3,3,0,2,3,568,68
10000743,1,0,10,5,4,0,1,1,1,1,1,2,1,2,1,648,39
10000746,1,1,2,5,2,0,2,6,1,1,2,3,0,2,1,582,64
10000749,1,1,12,4,1,0,1,9,1,1,1,2,1,2,4,615,35
10000753,2,1,1,7,1,0,1,15,1,0,3,3,1,2,3,697,63.5
10000755,1,1,12,5,2,0,3,10,2,0,3,3,1,0,2,692,60
10000756,2,1,23,5,2,1,3,15,0,0,2,2,0,0,2,589,71.5
10000759,1,1,6,4,1,0,4,15,2,0,4,3,1,0,3,630,75
10000762,1,1,6,5,0,0,3,2,1,1,2,2,1,1,3,642,22
10000763,2,1,9,5,4,1,2,0,0,1,2,2,0,0,2,654,52
10000764,2,1,1,7,0,1,3,15,1,1,3,3,1,1,3,678,43.5
10000767,1,1,6,6,0,0,1,7,1,0,1,1,0,1,2,609,63
10000768,1,1,1,4,0,0,1,8,1,0,1,2,0,2,3,668,28
10000772,1,1,4,6,4,0,3,15,1,0,3,3,0,0,2,647,43
10000773,1,0,4,5,1,0,2,10,2,0,1,3,0,2,3,598,54
10000776,1,1,2,6,3,0,2,10,1,1,2,2,1,2,2,613,44
10000778,1,1,19,4,0,1,1,2,0,0,1,2,0,0,2,575,28.5
10000780,1,1,5,4,0,0,3,0,1,0,2,2,0,2,2,658,57
10000781,1,1,4,5,0,0,3,3,1,1,2,2,1,2,2,669,32
10000782,2,1,1,4,3,1,3,5,1,0,3,3,0,2,1,653,21.5
10000783,1,1,5,4,3,0,3,2,1,1,3,3,1,2,2,592,28
10000784,1,0,4,4,0,0,1,1,2,1,1,1,1,0,1,695,20
10000787,1,0,1,6,0,0,3,2,2,1,3,3,1,3,2,675,38
10000791,1,1,15,4,1,0,2,4,0,0,1,1,0,0,1,543,26
10000795,1,0,14,6,0,0,1,3,0,0,1,1,0,0,2,583,75
10000796,1,1,1,7,4,0,3,5,2,0,3,3,0,3,1,612,59
10000798,2,0,7,5,0,1,2,15,1,1,2,2,1,2,1,615,39
10000799,1,1,8,6,0,0,3,8,1,1,3,3,1,2,1,624,34
10000800,2,1,10,5,2,1,4,7,1,1,3,3,1,2,3,620,68
10000801,1,1,1,5,2,0,2,15,1,1,2,2,1,2,3,580,68
10000804,1,0,3,4,0,0,3,15,1,0,2,3,0,2,2,657,42
10000805,1,1,3,5,4,0,3,2,2,1,3,3,1,0,2,729,29
10000806,1,1,10,7,4,0,2,13,1,1,3,3,1,0,2,678,41
10000808,1,1,3,7,1,1,4,3,2,0,4,3,1,0,1,698,68
10000809,1,0,23,3,0,0,3,5,0,0,2,2,0,0,2,548,25
10000812,1,1,3,6,2,0,4,15,1,1,4,3,1,2,3,604,64
10000813,1,1,18,7,0,0,1,2,0,0,3,3,0,0,3,573,44
10000815,1,0,7,6,0,0,3,2,1,0,1,3,1,1,2,693,35
10000816,1,0,12,8,4,0,3,5,0,0,1,2,0,0,3,689,27
10000818,1,0,12,6,3,0,3,7,1,1,3,3,1,1,3,648,45
10000819,1,1,6,7,2,0,3,3,2,0,3,3,0,2,3,577,70
10000821,1,1,2,7,3,0,1,6,1,0,1,1,0,0,2,623,54
10000822,1,0,12,7,0,0,4,15,2,1,3,3,1,1,2,654,44
10000823,2,1,1,6,0,1,3,3,1,0,3,2,0,2,3,693,34.5
10000825,1,1,12,5,4,0,4,6,2,0,3,3,1,2,2,593,36
10000826,1,1,8,6,0,0,1,5,1,1,1,1,1,2,2,643,31
10000827,1,1,3,5,3,0,2,7,1,1,2,3,1,2,4,669,31
10000828,1,1,15,7,4,0,1,1,1,1,1,1,1,2,4,688,29
10000829,1,1,16,4,0,0,1,15,1,1,1,1,1,0,1,629,43
10000831,2,0,2,5,4,1,2,1,1,1,3,3,0,2,3,663,30
10000832,2,1,2,6,2,0,3,1,2,0,4,3,0,0,2,701,39
10000835,1,1,17,4,4,0,2,7,0,1,3,3,0,0,1,539,49
10000837,1,0,9,4,3,0,3,4,0,0,3,3,0,0,2,518,20
10000838,1,1,2,8,2,0,3,7,1,1,4,3,1,0,2,671,42
10000839,2,1,16,7,2,1,4,15,0,0,4,3,0,2,2,539,47
10000841,1,0,6,6,0,0,3,9,1,0,3,3,1,1,2,645,43
10000842,2,1,7,9,1,1,4,14,2,0,3,3,0,1,4,629,64
10000845,2,1,5,5,1,0,3,15,1,0,3,3,1,2,3,598,52.5
10000846,1,0,3,4,4,0,3,15,1,0,3,2,0,2,1,598,31
10000847,2,1,6,6,1,1,3,15,1,1,3,3,1,1,3,628,74
10000848,1,0,9,3,0,1,1,1,0,0,2,3,0,0,2,647,25.5
10000850,1,1,8,4,2,0,3,2,1,0,4,3,0,1,1,639,62
10000851,1,0,4,7,0,0,1,1,1,1,1,1,1,1,1,685,39
10000852,1,1,11,7,1,0,4,5,1,1,4,3,1,2,3,594,75
10000853,1,0,1,4,3,0,NA,6.09394972975809,1,1,1,2,1,1,2,722,19
10000854,1,1,4,6,0,0,3,6,1,0,3,3,0,1,2,660,41
10000855,1,0,9,5,2,0,4,7,1,0,4,3,0,1,3,573,62
10000856,1,0,2,6,3,0,2,2,1,1,2,3,1,0,2,668,25
10000857,1,0,5,6,4,0,3,2,1,1,3,3,0,2,1,651,27
10000858,1,0,6,7,0,0,3,2,1,1,3,3,1,2,3,658,56
10000860,1,0,7,4,0,0,4,4,1,0,2,2,1,2,2,671,31
10000861,1,1,11,6,0,0,1,1,1,1,1,2,1,2,3,623,53
10000863,1,0,2,5,4,0,1,2,1,0,1,1,0,2,3,624,63
10000864,2,0,11,5,2,0,4,15,2,0,4,3,1,0,2,690,34
10000865,1,1,1,4,2,0,3,7,1,0,3,3,0,0,2,613,25.5
10000866,1,0,8,5,3,1,1,1,0,0,1,2,0,0,2,720,58
10000867,1,0,5,5,4,0,4,2,0,0,1,1,0,0,2,715,30
10000868,2,0,2,5,4,1,3,8,1,1,1,1,0,2,1,620,28.5
10000869,1,0,1,6,4,0,1,7,1,1,1,2,1,2,1,637,27
10000871,2,1,4,5,2,1,4,15,1,0,4,3,0,1,3,632,69.5
10000874,2,1,1,7,2,1,4,2,1,1,4,3,1,2,4,655,68.5
10000875,1,1,7,4,1,0,1,10,1,1,1,1,1,2,4,600,74
10000877,1,1,2,5,1,0,3,3,1,1,3,3,0,0,2,589,52
10000879,1,0,9,6,0,0,1,1,1,1,1,1,1,0,1,725,23
10000880,1,0,16,5,0,0,2,6,0,0,2,2,0,0,2,661,21
10000882,1,0,13,6,0,0,1,4,1,0,2,3,1,2,2,659,23
10000886,1,0,3,4,2,0,1,13,2,0,1,3,0,2,3,615,63
10000888,1,1,5,6,1,0,3,1,1,1,2,3,0,2,1,578,61
10000889,1,1,5,4,1,0,1,15,1,0,1,3,0,2,3,606,60
10000890,1,1,1,6,0,0,3,4,1,0,2,3,1,1,2,692,24
10000891,1,1,3,6,3,0,4,1,1,1,4,3,0,2,1,661,63
10000892,1,1,4,7,4,0,4,1,1,1,3,3,1,2,2,675,25
10000894,1,1,1,5,4,0,3,10,1,1,3,3,1,2,3,661,46
10000896,1,1,17,6,4,0,3,2,0,0,1,2,0,0,2,635,44
10000897,1,0,11,5,0,0,2,2,1,0,2,3,1,2,1,645,26
10000898,1,1,6,5,3,1,3,15,2,0,3,3,0,0,2,646,45
10000899,1,1,1,5,2,0,3,9,1,0,3,3,0,2,3,691,75
10000900,1,1,18,4,2,0,3,15,1,1,3,3,0,1,3,561,66
10000903,1,1,4,8,2,0,3,11,1,0,3,3,1,1,3,653,39
10000904,1,0,9,7,0,0,4,9,1,1,4,3,0,2,4,633,26
10000905,2,1,9,7,2,1,1,10,1,1,1,3,0,2,4,605,53
10000907,2,0,6,4,1,1,3,9,0,0,1,2,0,0,1,603,40.5
10000908,1,0,8,5,0,1,2,0,1,0,2,1,0,2,2,697,47.5
10000912,1,1,3,6,4,0,3,7,1,1,3,3,1,2,3,628,63
10000913,1,1,22,5,2,0,2,15,0,0,2,2,0,0,2,577,75
10000914,2,1,4,4,4,0,NA,6.09394972975809,1,0,3,3,0,2,1,694,37
10000919,1,0,3,4,4,0,2,2,1,0,1,1,1,0,1,642,40
10000921,2,0,11,8,0,1,2,2,1,0,2,2,0,2,1,593,63
10000922,1,0,12,5,2,0,1,9,1,1,1,3,1,2,3,645,28
10000923,1,0,4,5,3,0,2,1,1,1,2,2,1,1,3,632,43
10000924,1,0,2,6,2,0,3,5,1,1,3,3,1,0,1,673,30
10000925,1,0,1,6,3,0,4,4,2,0,3,2,0,1,1,665,19
10000926,1,1,8,4,2,0,4,4,1,0,4,3,1,1,3,647,75
10000929,1,1,15,7,2,0,3,3,1,1,3,2,1,1,4,660,58.5
10000930,1,1,16,7,0,0,1,3,1,1,1,2,1,2,2,694,41
10000931,1,0,7,5,4,0,1,2,0,1,1,3,1,1,2,693,27
10000932,1,1,5,5,0,0,2,8,1,1,2,3,1,2,4,624,33
10000933,1,0,2,5,0,0,1,2,2,1,2,2,0,2,2,670,33
10000934,1,0,8,5,0,0,3,11,0,1,2,2,0,0,2,574,29
10000935,1,1,6,6,1,0,3,15,1,0,3,3,1,2,3,610,75
10000936,1,0,8,4,2,0,4,10,2,0,4,3,0,3,3,642,26
10000937,2,0,18,5,1,1,3,2,1,0,3,3,1,0,4,644,74.5
10000940,1,0,12,4,4,0,3,8,0,0,1,2,0,0,1,554,24
10000941,1,1,6,6,1,0,3,3,1,0,3,3,1,2,1,606,36
10000942,1,0,11,3,3,0,1,1,1,1,1,3,1,2,2,623,47
10000943,1,0,7,4,0,0,1,1,1,1,1,1,1,2,2,652,21
10000944,3,1,13,6,0,1,3,4,1,1,3,3,1,2,3,650,30
10000945,1,0,7,8,0,0,3,15,1,0,1,2,0,2,1,644,56
10000946,2,1,2,8,3,1,3,0,1,0,3,3,0,0,2,635,68.5
10000947,1,1,13,6,0,0,3,4,1,1,3,2,0,2,2,616,55
10000948,3,0,8,6,4,1,3,10,2,0,1,3,0,1,1,676,50.5
10000949,1,0,23,4,0,0,1,7,0,0,1,2,0,0,2,569,44
10000951,1,1,6,5,2,0,3,7,1,1,3,3,1,2,2,625,23
10000953,1,1,16,6,1,0,1,12,0,1,1,3,0,0,2,599,47
10000958,1,0,9,5,4,0,1,2,1,1,1,3,0,1,2,614,26
10000959,1,1,2,6,0,0,2,3,2,1,2,3,1,3,2,639,54
10000960,1,1,9,5,4,0,3,12,1,1,3,3,1,1,2,651,68
10000961,1,0,3,6,2,0,4,15,1,0,4,3,1,2,3,703,69
10000962,1,1,2,6,0,0,2,3,2,0,2,3,0,3,2,639,25
10000963,1,1,7,4,4,0,3,6,2,0,3,3,0,2,3,568,33
10000965,1,1,11,6,1,0,1,14,0,0,1,2,0,0,3,594,75
10000966,1,0,1,8,4,0,4,5,1,0,4,3,1,2,3,654,29
10000969,1,1,11,4,0,0,3,15,1,1,3,3,1,1,2,691,32
10000970,1,0,2,5,2,0,2,15,1,0,2,1,0,1,3,632,73
10000971,1,1,7,4,3,0,1,7,2,0,1,1,0,3,3,619,41
10000972,1,1,6,5,0,0,1,3,1,1,1,3,0,1,3,628,49
10000973,1,1,7,6,3,0,4,1,2,0,4,3,0,2,3,588,33
10000974,1,1,3,8,4,0,3,15,0,0,3,2,0,0,2,599,75
10000975,2,1,17,5,4,0,2,7,0,0,2,3,0,0,2,639,38
10000976,1,1,3,6,0,0,3,6,1,1,3,2,1,2,2,671,42
10000978,1,0,5,6,4,0,2,1,1,1,2,3,0,2,1,636,24
10000980,1,0,6,5,0,0,2,1,1,1,2,2,0,2,1,675,28
10000982,1,1,3,5,4,0,3,15,1,1,3,3,1,2,3,620,35
10000983,1,0,1,4,4,0,1,3,2,1,1,3,1,2,1,673,21
10000987,1,1,4,6,0,0,2,3,2,1,2,3,0,3,1,648,62
10000988,1,1,1,4,0,0,1,5,1,0,1,3,0,1,2,666,49
10000989,1,0,13,5,0,0,1,4,0,1,1,1,0,0,3,590,27
10000992,1,0,2,5,1,0,3,2,2,0,3,3,0,0,2,721,75
10000993,1,0,7,7,1,0,4,4,1,0,4,3,0,2,3,634,57
10000994,1,1,3,5,4,0,3,2,1,0,2,2,1,2,1,580,53
10000999,1,1,1,7,1,0,3,15,1,1,4,3,1,0,2,640,59
10001002,1,1,5,6,1,1,2,0,1,0,2,2,1,1,4,624,66.5
10001003,2,0,5,5,2,0,2,5,1,0,1,2,1,2,3,685,44.5
10001004,2,0,1,8,0,1,2,3,1,0,3,3,0,2,3,688,26.5
10001006,2,0,1,5,1,1,1,2,1,1,1,3,1,2,3,653,29.5
10001007,1,1,8,4,1,0,4,6,1,0,1,3,0,2,3,618,23
10001009,1,0,11,5,0,0,2,7,1,0,1,3,1,2,2,592,48
10001014,2,1,7,5,0,1,2,5,1,1,2,2,1,2,4,665,44
10001016,2,1,7,5,0,1,1,4,1,1,1,2,0,2,1,644,20
10001018,2,1,18,3,3,1,1,7,0,0,1,3,0,0,2,580,64
10001019,1,0,9,5,3,0,1,3,1,1,1,1,1,2,2,671,36
10001020,1,1,16,5,4,0,2,15,2,1,3,3,1,1,3,677,75
10001021,2,0,9,5,0,1,1,7,1,1,1,1,1,2,2,616,22.5
10001022,1,1,2,6,4,0,4,15,2,1,4,3,0,3,3,605,45
10001023,1,0,9,5,0,0,3,13,2,1,2,2,0,1,3,642,59
10001024,1,1,1,6,3,0,3,10,1,1,3,3,0,2,1,577,34
10001027,1,0,2,5,0,0,4,2,2,1,4,3,1,1,3,617,27
10001029,2,1,8,5,0,1,3,15,1,0,3,3,0,1,3,578,59
10001030,1,0,23,5,0,0,1,0,0,1,1,3,0,0,2,527,32
10001032,1,1,5,7,0,0,1,6,1,1,3,3,1,2,3,638,30
10001035,2,1,2,6,2,0,3,10,1,0,4,3,1,2,4,637,69
10001037,1,0,16,5,0,0,2,3,0,1,1,3,0,2,1,596,22
10001038,1,0,1,5,3,0,4,2,1,0,3,3,0,0,2,694,25
10001039,1,1,7,7,4,0,4,5,2,1,4,3,1,1,3,632,27
10001040,1,0,9,6,0,0,3,4,1,1,3,3,1,2,2,683,75
10001041,3,1,16,1,4,1,3,1,0,0,3,3,0,0,2,560,53
10001043,1,1,18,5,1,0,2,14,0,0,2,2,0,0,3,555,62
10001044,1,0,22,4,0,0,3,2,0,0,3,3,0,0,2,618,23
10001045,2,0,2,4,2,1,3,2,1,1,3,3,1,1,2,622,24
10001048,1,1,13,5,4,0,1,4,1,1,2,3,1,2,4,590,60
10001049,1,0,24,4,0,0,3,3,0,0,1,3,0,0,2,629,22
10001050,1,1,7,4,1,0,3,15,2,0,4,3,1,0,2,616,45
10001053,2,1,6,5,0,0,2,4,1,1,2,3,1,2,1,671,29.5
10001054,1,1,9,6,1,0,4,15,1,0,4,3,1,0,2,667,75
10001057,1,1,7,7,0,0,3,10,2,0,2,3,0,3,2,628,25
10001059,1,0,6,4,0,0,1,2,0,1,1,3,0,0,1,629,51
10001061,1,0,9,4,2,0,2,4,1,1,2,3,1,0,2,653,24
10001063,1,1,6,6,0,0,2,8,2,0,2,1,1,3,3,638,48
10001064,1,0,9,7,1,0,1,4,1,0,1,2,1,2,3,659,22
10001067,2,1,6,7,0,1,3,4,1,0,1,2,1,2,2,691,42
10001068,2,1,5,5,2,1,3,5,1,1,3,3,1,0,4,669,70
10001070,1,0,8,5,2,0,3,15,1,1,3,3,1,0,3,651,59
10001071,2,1,6,6,2,1,3,15,1,1,3,3,1,0,2,606,69
10001072,1,1,4,4,1,0,3,7,1,1,4,3,1,2,4,631,61
10001073,1,1,2,6,4,1,3,1,1,1,3,3,1,0,2,727,75
10001074,1,1,13,6,4,0,2,4,0,1,2,2,1,2,2,602,55
10001076,1,0,1,6,3,0,3,5,1,0,3,3,0,0,2,651,25
10001077,1,1,8,6,0,0,2,4,1,1,2,2,1,2,4,668,42
10001078,1,1,7,5,2,0,3,4,1,0,3,2,1,2,1,618,27
10001079,1,0,4,6,4,0,4,3,2,1,1,3,1,3,1,649,35
10001081,1,0,14,6,4,0,3,10,1,1,3,3,1,2,3,628,26
10001083,1,0,7,4,0,0,2,1,1,0,1,1,0,1,2,638,41
10001084,1,0,15,4,1,0,1,9,0,0,1,2,0,0,3,654,31
10001086,2,1,1,7,1,1,3,15,1,1,3,3,0,2,3,564,65.5
10001087,1,1,9,6,2,0,3,7,1,1,3,3,1,2,2,622,35
10001089,1,0,14,4,2,0,4,14,0,1,4,3,0,0,2,581,37
10001090,1,1,10,5,4,0,3,15,1,0,3,3,0,1,2,586,38
10001091,1,1,4,6,1,0,3,7,1,0,3,3,1,1,3,582,75
10001092,1,1,4,5,1,0,3,5,1,1,3,3,1,1,3,624,35
10001094,1,0,8,5,0,0,3,1,2,1,2,3,1,1,3,671,25
10001098,1,0,9,5,3,0,3,3,2,0,2,2,0,3,1,702,19
10001099,1,0,15,6,0,0,1,1,0,1,1,2,0,0,2,607,25
10001100,2,1,12,7,1,1,4,15,2,1,4,3,0,1,3,574,73
10001103,1,0,1,4,1,0,2,15,1,0,2,3,1,1,4,650,75
10001104,1,0,8,5,0,0,2,2,1,1,2,2,1,2,2,657,28
10001106,1,0,9,6,4,0,2,2,1,1,1,3,1,2,1,637,46
10001107,1,1,10,6,3,0,2,15,1,1,2,2,1,1,3,617,56
10001110,2,0,5,5,1,1,3,5,1,0,4,3,1,1,4,644,75
10001112,1,1,11,3,3,0,3,4,1,0,3,2,0,2,1,571,34
10001113,1,0,1,6,4,0,1,2,1,0,1,3,0,2,1,644,31
10001114,1,0,7,5,4,0,4,6,1,0,2,3,1,2,1,663,22
10001116,1,1,9,4,2,0,3,15,1,1,3,3,0,1,4,638,52
10001117,1,0,4,6,4,0,4,5,1,1,3,3,1,0,1,634,47
10001121,1,1,6,5,3,0,3,15,1,1,3,3,0,2,3,647,60
10001122,1,1,14,8,4,0,4,15,1,1,4,3,0,2,3,618,31
10001123,1,0,23,4,0,0,2,1,0,0,1,1,0,0,1,648,40
10001124,1,0,8,5,0,0,1,2,1,1,1,1,1,1,2,715,25
10001126,2,1,8,7,4,1,2,4,1,0,1,3,0,2,2,668,53.5
10001127,1,0,13,5,3,1,1,3,1,1,1,2,1,2,3,640,59
10001128,1,0,4,4,0,0,2,10,1,1,2,2,1,2,2,653,25
10001129,1,0,11,5,1,0,2,1,1,1,2,2,1,2,1,604,41
10001130,1,0,2,5,3,0,1,3,2,0,2,3,1,0,2,774,28
10001131,1,0,1,6,0,0,4,4,1,0,4,3,0,1,2,696,20
10001133,1,1,7,6,1,0,3,7,1,1,3,2,1,0,1,599,66
10001134,2,0,2,6,0,0,3,15,2,0,3,2,1,3,2,637,48
10001135,1,1,7,6,1,0,4,15,1,0,4,3,1,2,4,607,65
10001136,1,0,22,5,3,0,3,11,0,1,3,3,0,0,2,519,66
10001137,1,1,1,8,0,0,2,1,1,0,2,2,0,2,2,680,42
10001139,2,1,4,6,2,1,3,6,1,0,3,3,0,2,3,628,55.5
10001140,1,1,17,3,4,0,4,11,1,0,3,3,0,2,3,617,38
10001141,2,1,14,5,2,1,3,14,2,0,3,3,0,0,4,652,31
10001143,1,1,8,7,3,0,3,3,1,0,3,3,0,1,1,653,38
10001145,1,1,22,7,0,0,1,1,1,1,2,2,1,2,2,686,59
10001146,2,1,4,7,0,0,4,2,1,1,4,3,1,1,2,647,36.5
10001147,1,0,6,6,0,0,4,2,1,0,4,3,0,0,3,619,59
10001152,2,1,9,7,3,1,2,2,1,0,3,3,1,1,1,559,31
10001153,1,1,3,5,1,0,3,15,1,0,3,3,1,0,3,717,75
10001154,2,0,2,7,0,0,3,5,1,0,3,3,0,1,1,645,33
10001155,1,0,1,5,1,0,4,5,1,1,4,3,1,0,4,636,28
10001157,1,0,12,5,0,0,3,1,1,0,2,2,0,2,2,628,27
10001159,2,0,10,7,3,0,3,10,1,1,3,2,1,0,1,692,65.5
10001160,1,0,14,6,2,0,4,4,1,1,4,3,0,2,2,697,20
10001161,1,1,17,4,4,0,3,15,0,1,3,3,1,1,3,588,50
10001162,1,0,9,8,4,0,2,15,1,1,3,3,1,1,2,668,45
10001163,1,0,10,5,3,0,2,5,1,0,1,1,0,1,1,648,25
