customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average
10000658,1,0,12,e,4,0,5,0,1,4,3,0,1,3,58
10000660,1,1,4,e,3,0,5,2,0,3,3,0,0,2,22
10000663,2,1,7,f,0,1,9,1,1,1,3,0,1,2,38
10000664,1,1,1,d,0,0,7,1,1,3,3,1,2,3,52
10000666,1,1,4,g,2,0,2,2,0,2,3,0,0,2,38
10000668,1,1,2,f,3,0,2,2,0,1,3,0,3,3,34
10000669,2,1,17,g,0,0,15,0,0,1,1,0,0,3,26.5
10000670,1,1,11,g,1,0,6,1,0,3,3,0,2,3,71
10000671,2,0,8,g,0,0,1,0,0,2,2,0,0,1,38.5
10000673,1,0,14,e,0,0,2,2,1,2,3,1,2,1,63
10000674,1,0,1,e,2,0,3,1,1,3,3,1,2,2,25
10000675,1,0,2,e,1,0,1,2,0,3,3,0,3,2,75
10000676,1,0,12,f,4,0,5,1,0,1,3,1,1,4,56
10000677,1,1,2,f,2,0,15,1,1,2,3,1,2,3,55
10000680,1,0,6,g,0,0,2,1,1,3,3,1,1,2,27
10000682,1,1,13,e,0,0,6,0,1,1,2,0,0,1,38
10000683,1,1,10,f,0,0,3,2,1,1,1,0,2,2,53
10000685,1,1,6,f,2,0,11,1,1,2,2,0,2,3,41
10000686,1,0,3,f,3,0,7,1,0,3,3,0,1,3,22
10000687,1,1,12,f,4,0,1,1,0,2,2,0,2,1,26
10000689,1,0,4,d,0,0,5,1,1,2,3,1,2,1,46
10000690,1,0,2,d,0,0,2,2,1,1,1,1,3,1,52
10000691,1,0,11,f,3,0,0,0,0,3,3,0,0,2,24
10000692,1,1,3,g,3,1,4,1,0,4,3,1,1,2,70.5
10000693,1,1,15,e,0,1,6,0,1,2,3,0,0,3,63
10000694,2,1,8,d,2,1,0,0,0,1,1,0,0,1,36.5
10000695,1,0,16,d,0,0,8,0,0,1,1,0,0,2,41
10000697,1,0,1,d,1,0,3,1,0,3,3,1,2,3,38
10000699,2,1,5,f,2,1,4,1,0,3,3,0,1,3,70
10000700,1,0,7,e,4,0,1,1,1,3,3,1,1,2,30
10000701,1,0,7,g,2,0,1,2,1,2,3,1,1,3,22
10000702,1,1,6,e,3,0,15,1,0,3,2,1,1,2,70
10000703,1,0,6,g,4,0,7,0,1,3,3,0,0,2,58
10000704,1,1,19,c,0,0,1,0,0,2,2,0,0,2,69
10000706,1,1,13,e,1,0,15,0,1,3,3,0,2,2,56
10000708,1,1,2,e,0,0,6,1,1,1,1,1,1,1,33
10000709,1,0,8,f,1,0,15,1,0,3,2,0,1,3,62
10000710,1,1,13,e,1,0,15,1,0,2,3,1,1,4,66
10000712,1,1,8,h,4,0,6,1,0,4,3,0,0,2,43
10000715,1,0,10,h,3,0,3,1,1,2,2,1,2,1,20
10000716,1,1,2,d,4,0,6,2,1,2,3,1,2,3,41
10000719,1,1,13,e,3,0,1,1,1,3,3,0,2,3,21
10000720,3,0,8,f,1,1,15,1,0,3,3,1,0,2,37.5
10000721,1,0,15,c,3,0,0,0,0,1,1,0,0,3,22
10000722,1,1,1,e,3,0,15,1,1,3,3,1,1,2,40
10000724,1,0,6,d,3,0,5,1,1,4,3,1,0,2,24
10000725,1,1,7,e,3,0,4,2,1,1,3,1,2,3,61
10000726,1,0,8,f,0,0,1,2,0,1,1,0,3,1,25
10000727,1,0,10,e,3,0,13,1,0,1,1,1,2,3,40
10000729,2,1,3,e,0,1,9,1,0,4,3,0,2,3,65.5
10000731,1,1,14,e,0,0,5,1,0,3,3,1,2,2,44
10000732,1,1,8,f,0,0,7,2,1,2,3,1,3,2,33
10000733,1,0,7,f,0,0,5,1,1,2,3,1,2,2,20
10000734,3,1,2,g,4,1,11,1,0,4,3,1,2,3,49.5
10000735,1,1,7,f,0,0,1,1,0,2,3,0,1,2,23
10000736,1,1,9,g,4,0,2,1,1,3,3,1,2,2,41
10000739,1,1,2,e,4,0,3,2,0,3,3,0,2,3,68
10000743,1,0,10,e,4,0,1,1,1,1,2,1,2,1,39
10000746,1,1,2,e,2,0,6,1,1,2,3,0,2,1,64
10000749,1,1,12,d,1,0,9,1,1,1,2,1,2,4,35
10000753,2,1,1,g,1,0,15,1,0,3,3,1,2,3,63.5
10000755,1,1,12,e,2,0,10,2,0,3,3,1,0,2,60
10000756,2,1,23,e,2,1,15,0,0,2,2,0,0,2,71.5
10000759,1,1,6,d,1,0,15,2,0,4,3,1,0,3,75
10000762,1,1,6,e,0,0,2,1,1,2,2,1,1,3,22
10000763,2,1,9,e,4,1,0,0,1,2,2,0,0,2,52
10000764,2,1,1,g,0,1,15,1,1,3,3,1,1,3,43.5
10000767,1,1,6,f,0,0,7,1,0,1,1,0,1,2,63
10000768,1,1,1,d,0,0,8,1,0,1,2,0,2,3,28
10000772,1,1,4,f,4,0,15,1,0,3,3,0,0,2,43
10000773,1,0,4,e,1,0,10,2,0,1,3,0,2,3,54
10000776,1,1,2,f,3,0,10,1,1,2,2,1,2,2,44
10000778,1,1,19,d,0,1,2,0,0,1,2,0,0,2,28.5
10000780,1,1,5,d,0,0,0,1,0,2,2,0,2,2,57
10000781,1,1,4,e,0,0,3,1,1,2,2,1,2,2,32
10000782,2,1,1,d,3,1,5,1,0,3,3,0,2,1,21.5
10000783,1,1,5,d,3,0,2,1,1,3,3,1,2,2,28
10000784,1,0,4,d,0,0,1,2,1,1,1,1,0,1,20
10000787,1,0,1,f,0,0,2,2,1,3,3,1,3,2,38
10000791,1,1,15,d,1,0,4,0,0,1,1,0,0,1,26
10000795,1,0,14,f,0,0,3,0,0,1,1,0,0,2,75
10000796,1,1,1,g,4,0,5,2,0,3,3,0,3,1,59
10000798,2,0,7,e,0,1,15,1,1,2,2,1,2,1,39
10000799,1,1,8,f,0,0,8,1,1,3,3,1,2,1,34
10000800,2,1,10,e,2,1,7,1,1,3,3,1,2,3,68
10000801,1,1,1,e,2,0,15,1,1,2,2,1,2,3,68
10000804,1,0,3,d,0,0,15,1,0,2,3,0,2,2,42
10000805,1,1,3,e,4,0,2,2,1,3,3,1,0,2,29
10000806,1,1,10,g,4,0,13,1,1,3,3,1,0,2,41
10000808,1,1,3,g,1,1,3,2,0,4,3,1,0,1,68
10000809,1,0,23,c,0,0,5,0,0,2,2,0,0,2,25
10000812,1,1,3,f,2,0,15,1,1,4,3,1,2,3,64
10000813,1,1,18,g,0,0,2,0,0,3,3,0,0,3,44
10000815,1,0,7,f,0,0,2,1,0,1,3,1,1,2,35
10000816,1,0,12,h,4,0,5,0,0,1,2,0,0,3,27
10000818,1,0,12,f,3,0,7,1,1,3,3,1,1,3,45
10000819,1,1,6,g,2,0,3,2,0,3,3,0,2,3,70
10000821,1,1,2,g,3,0,6,1,0,1,1,0,0,2,54
10000822,1,0,12,g,0,0,15,2,1,3,3,1,1,2,44
10000823,2,1,1,f,0,1,3,1,0,3,2,0,2,3,34.5
10000825,1,1,12,e,4,0,6,2,0,3,3,1,2,2,36
10000826,1,1,8,f,0,0,5,1,1,1,1,1,2,2,31
10000827,1,1,3,e,3,0,7,1,1,2,3,1,2,4,31
10000828,1,1,15,g,4,0,1,1,1,1,1,1,2,4,29
10000829,1,1,16,d,0,0,15,1,1,1,1,1,0,1,43
10000831,2,0,2,e,4,1,1,1,1,3,3,0,2,3,30
10000832,2,1,2,f,2,0,1,2,0,4,3,0,0,2,39
10000835,1,1,17,d,4,0,7,0,1,3,3,0,0,1,49
10000837,1,0,9,d,3,0,4,0,0,3,3,0,0,2,20
10000838,1,1,2,h,2,0,7,1,1,4,3,1,0,2,42
10000839,2,1,16,g,2,1,15,0,0,4,3,0,2,2,47
10000841,1,0,6,f,0,0,9,1,0,3,3,1,1,2,43
10000842,2,1,7,i,1,1,14,2,0,3,3,0,1,4,64
10000845,2,1,5,e,1,0,15,1,0,3,3,1,2,3,52.5
10000846,1,0,3,d,4,0,15,1,0,3,2,0,2,1,31
10000847,2,1,6,f,1,1,15,1,1,3,3,1,1,3,74
10000848,1,0,9,c,0,1,1,0,0,2,3,0,0,2,25.5
10000850,1,1,8,d,2,0,2,1,0,4,3,0,1,1,62
10000851,1,0,4,g,0,0,1,1,1,1,1,1,1,1,39
10000852,1,1,11,g,1,0,5,1,1,4,3,1,2,3,75
10000853,1,0,1,d,3,0,6.09394972975809,1,1,1,2,1,1,2,19
10000854,1,1,4,f,0,0,6,1,0,3,3,0,1,2,41
10000855,1,0,9,e,2,0,7,1,0,4,3,0,1,3,62
10000856,1,0,2,f,3,0,2,1,1,2,3,1,0,2,25
10000857,1,0,5,f,4,0,2,1,1,3,3,0,2,1,27
10000858,1,0,6,g,0,0,2,1,1,3,3,1,2,3,56
10000860,1,0,7,d,0,0,4,1,0,2,2,1,2,2,31
10000861,1,1,11,f,0,0,1,1,1,1,2,1,2,3,53
10000863,1,0,2,e,4,0,2,1,0,1,1,0,2,3,63
10000864,2,0,11,e,2,0,15,2,0,4,3,1,0,2,34
10000865,1,1,1,d,2,0,7,1,0,3,3,0,0,2,25.5
10000866,1,0,8,e,3,1,1,0,0,1,2,0,0,2,58
10000867,1,0,5,e,4,0,2,0,0,1,1,0,0,2,30
10000868,2,0,2,e,4,1,8,1,1,1,1,0,2,1,28.5
10000869,1,0,1,f,4,0,7,1,1,1,2,1,2,1,27
10000871,2,1,4,e,2,1,15,1,0,4,3,0,1,3,69.5
10000874,2,1,1,g,2,1,2,1,1,4,3,1,2,4,68.5
10000875,1,1,7,d,1,0,10,1,1,1,1,1,2,4,74
10000877,1,1,2,e,1,0,3,1,1,3,3,0,0,2,52
10000879,1,0,9,f,0,0,1,1,1,1,1,1,0,1,23
10000880,1,0,16,e,0,0,6,0,0,2,2,0,0,2,21
10000882,1,0,13,f,0,0,4,1,0,2,3,1,2,2,23
10000886,1,0,3,d,2,0,13,2,0,1,3,0,2,3,63
10000888,1,1,5,f,1,0,1,1,1,2,3,0,2,1,61
10000889,1,1,5,d,1,0,15,1,0,1,3,0,2,3,60
10000890,1,1,1,f,0,0,4,1,0,2,3,1,1,2,24
10000891,1,1,3,f,3,0,1,1,1,4,3,0,2,1,63
10000892,1,1,4,g,4,0,1,1,1,3,3,1,2,2,25
10000894,1,1,1,e,4,0,10,1,1,3,3,1,2,3,46
10000896,1,1,17,f,4,0,2,0,0,1,2,0,0,2,44
10000897,1,0,11,e,0,0,2,1,0,2,3,1,2,1,26
10000898,1,1,6,e,3,1,15,2,0,3,3,0,0,2,45
10000899,1,1,1,e,2,0,9,1,0,3,3,0,2,3,75
10000900,1,1,18,d,2,0,15,1,1,3,3,0,1,3,66
10000903,1,1,4,h,2,0,11,1,0,3,3,1,1,3,39
10000904,1,0,9,g,0,0,9,1,1,4,3,0,2,4,26
10000905,2,1,9,g,2,1,10,1,1,1,3,0,2,4,53
10000907,2,0,6,d,1,1,9,0,0,1,2,0,0,1,40.5
10000908,1,0,8,e,0,1,0,1,0,2,1,0,2,2,47.5
10000912,1,1,3,f,4,0,7,1,1,3,3,1,2,3,63
10000913,1,1,22,e,2,0,15,0,0,2,2,0,0,2,75
10000914,2,1,4,d,4,0,6.09394972975809,1,0,3,3,0,2,1,37
10000919,1,0,3,d,4,0,2,1,0,1,1,1,0,1,40
10000921,2,0,11,h,0,1,2,1,0,2,2,0,2,1,63
10000922,1,0,12,e,2,0,9,1,1,1,3,1,2,3,28
10000923,1,0,4,e,3,0,1,1,1,2,2,1,1,3,43
10000924,1,0,2,f,2,0,5,1,1,3,3,1,0,1,30
10000925,1,0,1,f,3,0,4,2,0,3,2,0,1,1,19
10000926,1,1,8,d,2,0,4,1,0,4,3,1,1,3,75
10000929,1,1,15,g,2,0,3,1,1,3,2,1,1,4,58.5
10000930,1,1,16,g,0,0,3,1,1,1,2,1,2,2,41
10000931,1,0,7,e,4,0,2,0,1,1,3,1,1,2,27
10000932,1,1,5,e,0,0,8,1,1,2,3,1,2,4,33
10000933,1,0,2,e,0,0,2,2,1,2,2,0,2,2,33
10000934,1,0,8,e,0,0,11,0,1,2,2,0,0,2,29
10000935,1,1,6,f,1,0,15,1,0,3,3,1,2,3,75
10000936,1,0,8,d,2,0,10,2,0,4,3,0,3,3,26
10000937,2,0,18,e,1,1,2,1,0,3,3,1,0,4,74.5
10000940,1,0,12,d,4,0,8,0,0,1,2,0,0,1,24
10000941,1,1,6,f,1,0,3,1,0,3,3,1,2,1,36
10000942,1,0,11,c,3,0,1,1,1,1,3,1,2,2,47
10000943,1,0,7,d,0,0,1,1,1,1,1,1,2,2,21
10000944,3,1,13,f,0,1,4,1,1,3,3,1,2,3,30
10000945,1,0,7,h,0,0,15,1,0,1,2,0,2,1,56
10000946,2,1,2,h,3,1,0,1,0,3,3,0,0,2,68.5
10000947,1,1,13,f,0,0,4,1,1,3,2,0,2,2,55
10000948,3,0,8,f,4,1,10,2,0,1,3,0,1,1,50.5
10000949,1,0,23,d,0,0,7,0,0,1,2,0,0,2,44
10000951,1,1,6,e,2,0,7,1,1,3,3,1,2,2,23
10000953,1,1,16,f,1,0,12,0,1,1,3,0,0,2,47
10000958,1,0,9,e,4,0,2,1,1,1,3,0,1,2,26
10000959,1,1,2,f,0,0,3,2,1,2,3,1,3,2,54
10000960,1,1,9,e,4,0,12,1,1,3,3,1,1,2,68
10000961,1,0,3,f,2,0,15,1,0,4,3,1,2,3,69
10000962,1,1,2,f,0,0,3,2,0,2,3,0,3,2,25
10000963,1,1,7,d,4,0,6,2,0,3,3,0,2,3,33
10000965,1,1,11,f,1,0,14,0,0,1,2,0,0,3,75
10000966,1,0,1,h,4,0,5,1,0,4,3,1,2,3,29
10000969,1,1,11,d,0,0,15,1,1,3,3,1,1,2,32
10000970,1,0,2,e,2,0,15,1,0,2,1,0,1,3,73
10000971,1,1,7,d,3,0,7,2,0,1,1,0,3,3,41
10000972,1,1,6,e,0,0,3,1,1,1,3,0,1,3,49
10000973,1,1,7,f,3,0,1,2,0,4,3,0,2,3,33
10000974,1,1,3,h,4,0,15,0,0,3,2,0,0,2,75
10000975,2,1,17,e,4,0,7,0,0,2,3,0,0,2,38
10000976,1,1,3,f,0,0,6,1,1,3,2,1,2,2,42
10000978,1,0,5,f,4,0,1,1,1,2,3,0,2,1,24
10000980,1,0,6,e,0,0,1,1,1,2,2,0,2,1,28
10000982,1,1,3,e,4,0,15,1,1,3,3,1,2,3,35
10000983,1,0,1,d,4,0,3,2,1,1,3,1,2,1,21
10000987,1,1,4,f,0,0,3,2,1,2,3,0,3,1,62
10000988,1,1,1,d,0,0,5,1,0,1,3,0,1,2,49
10000989,1,0,13,e,0,0,4,0,1,1,1,0,0,3,27
10000992,1,0,2,e,1,0,2,2,0,3,3,0,0,2,75
10000993,1,0,7,g,1,0,4,1,0,4,3,0,2,3,57
10000994,1,1,3,e,4,0,2,1,0,2,2,1,2,1,53
10000999,1,1,1,g,1,0,15,1,1,4,3,1,0,2,59
10001002,1,1,5,f,1,1,0,1,0,2,2,1,1,4,66.5
10001003,2,0,5,e,2,0,5,1,0,1,2,1,2,3,44.5
10001004,2,0,1,h,0,1,3,1,0,3,3,0,2,3,26.5
10001006,2,0,1,e,1,1,2,1,1,1,3,1,2,3,29.5
10001007,1,1,8,d,1,0,6,1,0,1,3,0,2,3,23
10001009,1,0,11,e,0,0,7,1,0,1,3,1,2,2,48
10001014,2,1,7,e,0,1,5,1,1,2,2,1,2,4,44
10001016,2,1,7,e,0,1,4,1,1,1,2,0,2,1,20
10001018,2,1,18,c,3,1,7,0,0,1,3,0,0,2,64
10001019,1,0,9,e,3,0,3,1,1,1,1,1,2,2,36
10001020,1,1,16,e,4,0,15,2,1,3,3,1,1,3,75
10001021,2,0,9,e,0,1,7,1,1,1,1,1,2,2,22.5
10001022,1,1,2,f,4,0,15,2,1,4,3,0,3,3,45
10001023,1,0,9,e,0,0,13,2,1,2,2,0,1,3,59
10001024,1,1,1,f,3,0,10,1,1,3,3,0,2,1,34
10001027,1,0,2,e,0,0,2,2,1,4,3,1,1,3,27
10001029,2,1,8,e,0,1,15,1,0,3,3,0,1,3,59
10001030,1,0,23,e,0,0,0,0,1,1,3,0,0,2,32
10001032,1,1,5,g,0,0,6,1,1,3,3,1,2,3,30
10001035,2,1,2,f,2,0,10,1,0,4,3,1,2,4,69
10001037,1,0,16,e,0,0,3,0,1,1,3,0,2,1,22
10001038,1,0,1,e,3,0,2,1,0,3,3,0,0,2,25
10001039,1,1,7,g,4,0,5,2,1,4,3,1,1,3,27
10001040,1,0,9,f,0,0,4,1,1,3,3,1,2,2,75
10001041,3,1,16,a,4,1,1,0,0,3,3,0,0,2,53
10001043,1,1,18,e,1,0,14,0,0,2,2,0,0,3,62
10001044,1,0,22,d,0,0,2,0,0,3,3,0,0,2,23
10001045,2,0,2,d,2,1,2,1,1,3,3,1,1,2,24
10001048,1,1,13,e,4,0,4,1,1,2,3,1,2,4,60
10001049,1,0,24,d,0,0,3,0,0,1,3,0,0,2,22
10001050,1,1,7,d,1,0,15,2,0,4,3,1,0,2,45
10001053,2,1,6,e,0,0,4,1,1,2,3,1,2,1,29.5
10001054,1,1,9,f,1,0,15,1,0,4,3,1,0,2,75
10001057,1,1,7,g,0,0,10,2,0,2,3,0,3,2,25
10001059,1,0,6,d,0,0,2,0,1,1,3,0,0,1,51
10001061,1,0,9,d,2,0,4,1,1,2,3,1,0,2,24
10001063,1,1,6,f,0,0,8,2,0,2,1,1,3,3,48
10001064,1,0,9,g,1,0,4,1,0,1,2,1,2,3,22
10001067,2,1,6,g,0,1,4,1,0,1,2,1,2,2,42
10001068,2,1,5,e,2,1,5,1,1,3,3,1,0,4,70
10001070,1,0,8,e,2,0,15,1,1,3,3,1,0,3,59
10001071,2,1,6,f,2,1,15,1,1,3,3,1,0,2,69
10001072,1,1,4,d,1,0,7,1,1,4,3,1,2,4,61
10001073,1,1,2,f,4,1,1,1,1,3,3,1,0,2,75
10001074,1,1,13,f,4,0,4,0,1,2,2,1,2,2,55
10001076,1,0,1,f,3,0,5,1,0,3,3,0,0,2,25
10001077,1,1,8,f,0,0,4,1,1,2,2,1,2,4,42
10001078,1,1,7,e,2,0,4,1,0,3,2,1,2,1,27
10001079,1,0,4,f,4,0,3,2,1,1,3,1,3,1,35
10001081,1,0,14,f,4,0,10,1,1,3,3,1,2,3,26
10001083,1,0,7,d,0,0,1,1,0,1,1,0,1,2,41
10001084,1,0,15,d,1,0,9,0,0,1,2,0,0,3,31
10001086,2,1,1,g,1,1,15,1,1,3,3,0,2,3,65.5
10001087,1,1,9,f,2,0,7,1,1,3,3,1,2,2,35
10001089,1,0,14,d,2,0,14,0,1,4,3,0,0,2,37
10001090,1,1,10,e,4,0,15,1,0,3,3,0,1,2,38
10001091,1,1,4,f,1,0,7,1,0,3,3,1,1,3,75
10001092,1,1,4,e,1,0,5,1,1,3,3,1,1,3,35
10001094,1,0,8,e,0,0,1,2,1,2,3,1,1,3,25
10001098,1,0,9,e,3,0,3,2,0,2,2,0,3,1,19
10001099,1,0,15,f,0,0,1,0,1,1,2,0,0,2,25
10001100,2,1,12,g,1,1,15,2,1,4,3,0,1,3,73
10001103,1,0,1,d,1,0,15,1,0,2,3,1,1,4,75
10001104,1,0,8,e,0,0,2,1,1,2,2,1,2,2,28
10001106,1,0,9,f,4,0,2,1,1,1,3,1,2,1,46
10001107,1,1,10,f,3,0,15,1,1,2,2,1,1,3,56
10001110,2,0,5,e,1,1,5,1,0,4,3,1,1,4,75
10001112,1,1,11,c,3,0,4,1,0,3,2,0,2,1,34
10001113,1,0,1,f,4,0,2,1,0,1,3,0,2,1,31
10001114,1,0,7,e,4,0,6,1,0,2,3,1,2,1,22
10001116,1,1,9,d,2,0,15,1,1,3,3,0,1,4,52
10001117,1,0,4,f,4,0,5,1,1,3,3,1,0,1,47
10001121,1,1,6,e,3,0,15,1,1,3,3,0,2,3,60
10001122,1,1,14,h,4,0,15,1,1,4,3,0,2,3,31
10001123,1,0,23,d,0,0,1,0,0,1,1,0,0,1,40
10001124,1,0,8,e,0,0,2,1,1,1,1,1,1,2,25
10001126,2,1,8,g,4,1,4,1,0,1,3,0,2,2,53.5
10001127,1,0,13,e,3,1,3,1,1,1,2,1,2,3,59
10001128,1,0,4,d,0,0,10,1,1,2,2,1,2,2,25
10001129,1,0,11,e,1,0,1,1,1,2,2,1,2,1,41
10001130,1,0,2,e,3,0,3,2,0,2,3,1,0,2,28
10001131,1,0,1,f,0,0,4,1,0,4,3,0,1,2,20
10001133,1,1,7,f,1,0,7,1,1,3,2,1,0,1,66
10001134,2,0,2,f,0,0,15,2,0,3,2,1,3,2,48
10001135,1,1,7,f,1,0,15,1,0,4,3,1,2,4,65
10001136,1,0,22,e,3,0,11,0,1,3,3,0,0,2,66
10001137,1,1,1,h,0,0,1,1,0,2,2,0,2,2,42
10001139,2,1,4,f,2,1,6,1,0,3,3,0,2,3,55.5
10001140,1,1,17,c,4,0,11,1,0,3,3,0,2,3,38
10001141,2,1,14,e,2,1,14,2,0,3,3,0,0,4,31
10001143,1,1,8,g,3,0,3,1,0,3,3,0,1,1,38
10001145,1,1,22,g,0,0,1,1,1,2,2,1,2,2,59
10001146,2,1,4,g,0,0,2,1,1,4,3,1,1,2,36.5
10001147,1,0,6,f,0,0,2,1,0,4,3,0,0,3,59
10001152,2,1,9,g,3,1,2,1,0,3,3,1,1,1,31
10001153,1,1,3,e,1,0,15,1,0,3,3,1,0,3,75
10001154,2,0,2,g,0,0,5,1,0,3,3,0,1,1,33
10001155,1,0,1,e,1,0,5,1,1,4,3,1,0,4,28
10001157,1,0,12,e,0,0,1,1,0,2,2,0,2,2,27
10001159,2,0,10,g,3,0,10,1,1,3,2,1,0,1,65.5
10001160,1,0,14,f,2,0,4,1,1,4,3,0,2,2,20
10001161,1,1,17,d,4,0,15,0,1,3,3,1,1,3,50
10001162,1,0,9,h,4,0,15,1,1,3,3,1,1,2,45
10001163,1,0,10,e,3,0,5,1,0,1,1,0,1,1,25
10001168,1,0,2,d,4,0,9,1,0,2,2,0,2,2,25
10001170,1,1,8,g,2,0,7,1,0,4,3,1,2,3,75
10001171,1,1,6,d,1,0,7,1,1,2,2,1,1,3,75
10001173,1,1,18,d,2,0,4,1,1,1,1,0,0,2,59
10001174,1,0,2,e,1,0,13,1,1,3,3,1,2,4,36
10001176,1,1,7,g,0,0,9,1,1,3,3,1,1,2,25
10001177,2,1,6,g,1,1,3,1,0,2,3,1,1,3,71.5
10001178,1,1,17,d,4,0,6,0,0,3,3,0,0,2,68
10001180,1,1,7,d,4,0,3,1,1,3,3,0,2,2,27
10001181,1,1,13,e,1,0,11,0,0,2,2,0,0,2,65
10001183,2,1,12,g,2,1,10,1,0,1,2,0,1,3,61.5
10001184,2,1,3,f,2,1,15,1,1,3,3,1,1,3,56.5
10001186,1,0,10,d,0,0,3,1,1,1,1,0,2,1,42
10001190,1,1,1,e,0,0,1,1,0,3,3,0,2,3,24
10001191,1,0,9,f,2,0,7,1,0,3,3,0,0,2,24
10001192,1,0,7,g,0,0,3,1,0,2,3,1,2,1,46
10001193,1,0,1,e,3,0,8,1,0,3,3,1,1,4,26
10001195,1,0,15,d,0,0,14,0,0,1,1,0,0,2,56
10001197,1,0,11,e,4,0,6,1,1,3,3,1,2,3,48
10001198,1,0,16,e,3,0,1,0,1,2,2,0,0,3,18
10001199,1,0,13,e,3,0,7,1,0,1,2,0,1,3,22
10001200,1,1,14,f,3,0,4,0,0,1,1,0,1,1,70
10001201,1,0,5,f,2,0,4,2,0,3,3,1,0,2,29
10001202,1,0,6,f,1,0,15,1,0,2,2,1,1,1,71
10001203,1,1,14,e,4,0,9,1,1,3,3,1,1,1,29
10001204,2,1,4,f,1,0,9,1,1,1,2,1,2,4,45
10001205,1,0,14,g,0,0,4,2,0,2,3,0,3,1,18
10001206,1,1,8,e,4,0,1,1,1,3,3,1,2,3,59
10001207,1,0,14,e,0,0,1,1,1,2,3,1,2,2,19
10001208,2,1,4,d,4,1,6,1,1,4,3,0,0,1,64
10001209,1,0,3,g,1,0,1,1,1,2,3,1,1,3,36
10001213,1,1,1,f,1,0,8,1,1,3,3,1,1,3,75
10001215,2,1,9,e,2,0,4,0,1,3,3,0,0,2,38.5
10001219,1,1,4,d,4,0,11,1,0,4,3,0,2,3,25
10001221,1,1,1,e,1,0,15,2,0,3,3,0,0,3,74
10001222,2,0,5,d,0,1,15,1,0,1,3,1,2,2,37
10001225,1,0,12,f,3,0,1,1,0,2,2,0,2,1,23
10001226,1,1,7,g,1,0,10,1,0,4,3,0,2,3,75
10001228,1,0,8,e,3,0,2,2,0,2,3,0,0,2,30
10001229,2,1,1,d,2,1,10,1,0,3,3,1,1,3,67.5
10001232,1,0,8,f,3,0,4,1,0,2,1,0,2,2,29
10001233,2,1,7,g,0,1,10,1,1,1,3,0,1,1,29.5
10001235,1,0,11,f,2,0,9,0,1,2,1,0,0,2,26
10001236,1,1,2,f,4,0,15,1,1,1,2,1,2,3,45
10001237,2,1,3,g,0,1,15,1,0,3,3,1,1,2,47.5
10001239,1,1,15,f,1,0,5,1,0,3,3,0,2,3,41
10001241,1,1,1,f,0,0,3,1,0,3,3,1,2,2,28.5
10001242,1,1,12,e,0,0,1,1,1,2,2,1,2,4,36
10001243,1,0,6,f,2,0,6,1,1,3,3,1,0,3,43
10001244,1,0,6,g,0,0,1,1,0,1,2,1,0,1,27
10001246,1,0,10,e,0,0,2,0,0,1,3,0,0,2,33
10001247,1,0,11,e,0,0,8,0,0,1,1,0,0,3,25
10001248,1,1,4,e,0,0,7,1,1,1,3,1,2,1,28
10001249,1,1,10,d,4,0,4,1,0,3,3,0,1,1,39
10001250,1,0,9,e,4,0,15,1,0,3,2,1,2,3,41
10001251,1,1,19,g,2,0,15,0,1,3,3,0,0,2,75
10001253,1,1,2,f,1,0,1,1,1,4,3,1,0,2,68
10001254,1,1,2,f,1,0,1,1,0,3,3,0,0,2,61
10001255,1,0,17,d,0,0,1,2,0,2,3,0,3,2,36
10001256,1,1,7,e,1,0,0,1,1,1,1,1,2,1,66
10001257,1,1,11,f,4,0,14,1,1,2,3,1,2,2,52
10001258,1,1,5,f,0,0,7,1,1,2,2,0,2,2,23
10001259,2,1,10,e,2,1,9,1,1,3,2,0,2,3,75
10001260,1,1,5,e,4,0,6,1,1,4,3,1,1,3,51
10001261,1,0,7,c,4,0,2,1,0,3,2,0,0,2,50
10001263,2,1,3,f,2,1,6,1,1,3,3,1,1,3,55.5
10001264,1,1,13,h,0,0,8,0,1,2,2,0,0,2,68
10001265,1,1,7,e,0,0,8,1,1,3,3,0,1,2,38
10001266,1,1,20,c,3,0,4,0,0,1,1,0,0,3,24
10001268,1,0,3,f,3,0,15,1,1,2,3,1,1,2,45
10001270,1,0,1,f,4,0,10,1,1,3,3,1,1,2,27
10001271,1,0,9,c,1,0,9,1,1,3,2,0,2,3,52
10001272,2,0,7,d,3,0,2,1,0,1,2,1,2,3,42.5
10001273,1,0,7,d,0,0,2,2,1,1,3,0,2,2,48
10001275,1,1,9,e,4,0,15,1,0,3,3,1,1,2,75
10001276,1,0,1,g,0,0,5,1,1,2,2,1,1,4,24
10001277,2,1,4,e,1,1,2,1,0,4,3,0,2,3,42
10001279,1,1,16,e,0,0,5,1,0,3,3,0,2,2,59
10001280,1,1,13,e,0,0,1,0,0,2,3,0,0,1,27
10001281,1,0,5,d,3,0,3,0,1,1,1,1,1,1,24
10001284,1,1,2,g,3,0,3,1,1,3,2,1,2,4,39
10001285,1,1,17,e,1,0,6,0,1,2,3,0,1,3,70
10001286,1,0,2,e,0,0,3,1,0,2,3,1,2,1,25
10001287,1,0,11,e,0,0,15,1,0,1,1,0,2,2,58
10001288,1,0,2,g,1,1,1,2,1,3,3,1,0,1,44
